history and philosophy of the life sciences,0.750
international journal ol islamic and middle eastern finance and management,0.750
proceedings of the yorkshire geological society,0.750
programming and computer software,0.750
revista chilena de historia natural,0.750
revista de ciencia politica,0.750
studia mathematica,0.750
theoretical and experimental chemistiy,0.750
spanish journal of psychology,0.749
educational gerontology,0.748
surface review and letters,0.748
tenside surfactants detergents,0.748
transportation research record,0.748
asian journal of mathematics,0.747
ginekologia polska,0.747
mechanics & industry,0.747
community ecology,0.746
methodology and computing in applied probability,0.746
moscow mathematical journal,0.746
topics in applied physics,0.746
advances in strategic management-a research annual,0.745
journal of loss & trauma,0.745
social theory & health,0.745
history of science,0.744
psychiatry psychology and law,0.744
translator,0.744
journal of the history of medicine and allied sciences,0.743
zoologia,0.743
bulletin of symbolic logic,0.742
behavioral psychology-psicologia conductual,0.742
canadian journal of civil engineering,0.742
fish pathology,0.742
journal of the indian institute of science,0.742
american malacological bulletin,0.741
chinese journal of oceanology and limnology,0.741
discrete & computational geometry,0.741
diachronica,0.741
discussiones mathematicae graph theoiy,0.741
international journal of offshore and polar engineering,0.741
isis,0.741
journal of the japanese and international economies,0.741
silvae genetica,0.741
statistical analysis and data mining,0.741
aatcc journal of research,0.740
applied engineering in agriculture,0.740
frontiers-a journal of women studies,0.740
journal of environmental health,0.740
journal of pediatric orthopaedics-part b,0.740
siberian mathematical journal,0.738
turkish journal of fisheries and aquatic sciences,0.738
mathematical proceedings of the cambridge philosophical society,0.737
italian journal of food science,0.736
journal of language identity and education,0.736
minerva chirurgica,0.736
economics of transition,0.735
economics-the open access open-assessment e-journal,0.735
historical methods,0.735
iranian journal of parasitology,0.735
journal of american history,0.735
journal of scientific & industrial research,0.735
journal of international advanced otology,0.735
quality assurance and safety of crops & foods,0.735
journal of law medicine & ethics,0.734
china foundry,0.733
european journal of inflammation,0.733
hispanic journal of behavioral sciences,0.733
journal of elementology,0.733
journal of laser micro nanoengineering,0.733
slavic review,0.733
infinite dimensional analysis quantum probability and related topics,0.732
mammalia,0.732
social service review,0.732
annales botanici fennici,0.731
african journal of wildlife research,0.731
child & family behavior therapy,0.731
croatica chemica acta,0.731
experimental mathematics,0.731
helminthologia,0.731
review of symbolic logic,0.731
behavioral interventions,0.730
ciencias marinas,0.730
future virology,0.730
international journal lor educational and vocational guidance,0.730
inzinerine ekonomika-engineering economics,0.730
allelopathy journal,0.729
bulletin du cancer,0.729
fluid dynamics,0.729
interfaces,0.729
biologia,0.728
discrete mathematics,0.728
lex localis-journal of local self-government,0.728
applied biochemistry and microbiology,0.727
australian journal of anthropology,0.727
dynamics of partial differential equations,0.727
graphical models,0.727
international journal of cognitive therapy,0.727
iranian journal ol science and technology-transactions of mechanical engineering,0.727
journal of operational risk,0.727
new zealand journal of crop and horticultural science,0.727
proceedings of the i.innkan society of new south wales,0.727
vial-vigo international journal of applied linguistics,0.727
european journal of horticultural science,0.726
international journal of market research,0.726
open mathematics,0.726
review of industrial organization,0.726
stochastics-an international journal of probability and stochastic processes,0.726
zoological studies,0.726
community development journal,0.725
international journal of unconventional computing,0.725
romanian journal of economic forecasting,0.725
folia biologica-krakow,0.724
journal of seed science,0.724
nature + culture,0.724
pigment & resin technology,0.724
anasthesiologie & intensivmedizin,0.723
letters in organic chemistry,0.723
proceedings of the entomological society of washington,0.723
veterinary research fcrum,0.723
acta herpetologica,0.722
journal of transportation engineering part b-pavements,0.722
scottish journal of geology,0.722
asian herpetological research,0.721
journal of portfolio management,0.721
journal of systems engineering and electronics,0.721
proceedings of the institution of mechanical engineers part p-journal of sports engineering and technology,0.721
american journal of dentistry,0.720
british journal of guidance & counselling,0.720
communication disorders quarterly,0.720
infancia y aprendizaje,0.720
herpetological conservation and biology,0.719
journal of the philosophy of sport,0.719
zeltschrift fur padagug1sche psychologie,0.719
acta societatis botanicorum poloniae,0.718
journal d analyse mathematique,0.718
journal of economic methodology,0.718
latin american perspectives,0.718
scientia iranica,0.718
theoretical computer science,0.718
asian and pacific migration journal,0.717
european journal of hospital pharmacy-science and practice,0.717
journal of forensic nursing,0.717
pci journal,0.717
plant genetic resources-characterization and utilization,0.717
psych journal,0.717
independent review,0.716
paleontological journal,0.716
review of development economics,0.716
unfallchirurg,0.716
journal of electrical engineering & technology,0.715
journal of internet technology,0.715
acta adriatica,0.714
acta phytotaxonomica et geobotanica,0.714
annales de chiru^ie plastique esthetique,0.714
anthropology southern africa,0.714
baltic journal of economics,0.714
economia politica,0.714
geofizika,0.714
materiali in tehnologije,0.714
methods in microbiology,0.714
early child development and care,0.713
media international australia,0.713
functional analysis and its applications,0.712
journal of imaging science and technology,0.712
complex analysis and operator theory,0.711
ids bulletin-institute of development studies,0.711
journal of testing and evaluation,0.711
ksii transactions on internet and information systems,0.711
revista de geografia norte grande,0.710
revista de historia economica,0.710
algebraic and geometric topology,0.709
cereal research communications,0.708
international journal,0.708
journal of hospice & palliative nursing,0.708
stochastics and dynamics,0.708
communications-european journal ol communication research,0.707
east asian science 1 echnology and society-an international journal,0.707
information technology and control,0.707
journal of aquatic food product technology,0.707
zeitschrift fur kinder-und jugendpsychiatrie und psychotherapie,0.707
archive for history of exact sciences,0.706
asian journal of technology innovation,0.706
ethics & global politics,0.706
journal of nonparametric statistics,0.706
proceedings of the institution of civil engineer s-water management,0.706
compel-the international journal for computation and mathematics in electrical and electronic engineering,0.705
science and engineering of composite materials,0.705
english teaching-practice and critique,0.704
netherlands journal of geosciences- geologie en mijnbouw,0.704
social semiotics,0.704
transactions of famena,0.704
canadian journal of economics-revue canadienne d economique,0.703
international journal ol microwave and wireless technologies,0.703
mechanics of composite materials,0.703
analysis mathematica,0.702
australian journal of advanced nursing,0.702
comparative medicine,0.702
european journal of psychiatry,0.702
journal of ovonic research,0.701
managerial and decision economics,0.701
rae-revista de administracao de empresas,0.701
zoology in the middle east,0.701
annales de dermatologie et de venereologie,0.700
castanea,0.700
genetics research,0.700
jnp-journal for nurse practitioners,0.700
journal of earthquake and tsunami,0.700
plankton & benthos research,0.700
proceedings of the steklov institute of mathematics,0.700
acta oceanologica sinica,0.699
cosmic research,0.699
journal of ocean university of china,0.699
neuroendocrinology letters,0.698
palz,0.698
social science history,0.698
zeitschrift fur sexualforschung,0.698
animal science papers and reports,0.697
archives of metallurgy and materials,0.697
coleopterists bulletin,0.697
ferroelectrics,0.697
journal of veterinary medical education,0.697
bulletin de la societe ma1heimatique de france,0.696
journal of the history of biology,0.696
journal of cytology,0.696
journal of moral philosophy,0.696
journal of the south african veterinary association,0.696
chinese journal of structural chemistry,0.695
iet software,0.695
journal of social work practice,0.695
communications in analysis and geometry,0.694
cryoletters,0.694
eastern mediterranean health journal,0.694
historia agraria,0.694
rivista italiana delle sostanze grasse,0.694
china ocean engineering,0.693
international politics,0.693
south african journal of education,0.693
computational methods and function theoiy,0.692
iranian journal of science and technology transaction a-science,0.692
journal of plant registrations,0.692
journal of the australian ceramic society,0.692
language and literature,0.692
fresenius environmental bulletin,0.691
publicationes mathematicae-debrecen,0.691
semiconductors,0.691
sylwan,0.691
electronic journal of differential equations,0.690
international journal of en vironment and pollution,0.690
journal of addictions nursing,0.690
journal of clinical sport psychology,0.690
rendiconti lincei-matematica e applicazioni,0.690
society & animals,0.690
turkish journal of field crops,0.690
applied ecology and environmental research,0.689
journal of psychosocial nursing and mental health services,0.689
journal of theoretical probability,0.689
mathematika,0.689
revista brasileira de fruticultura,0.689
acta agriculturae scandina vica section a-animal science,0.688
anthropological science,0.688
journal of child & adolescent substance abuse,0.688
journal of essential oil bearing plants,0.688
chemical & engineering news,0.687
communications in soil science and plant analysis,0.687
ieej transactions on electrical and electronic engineering,0.686
journal of thermal science and technology,0.686
fordham law review,0.685
inorganic and nano-metal chemistiy,0.685
journal of the american leather chemists association,0.685
elektronika ir elektrotechnika,0.684
international journal of applied electromagnetics and mechanics,0.684
journal of number theory,0.684
science & sports,0.684
international journal of oil gas and coal technology,0.683
polymers & polymer composites,0.683
proceedings of the institution of civil engineers-civil engineering,0.683
psychiatria danubina,0.683
behavioral sciences & the law,0.682
intervention in school and clinic,0.682
orthopaedic nursing,0.682
thermophysics and aeromechanics,0.682
annales de paleontologie,0.681
canadian journal of dietetic practice and research,0.681
oral radiology,0.681
proceedings of the national academy of sciences india section a-physical sciences,0.681
computational statistics,0.680
gynecologie obstetrique fertilite & senologie,0.680
journal of theoretical & computational chemistry,0.680
kew bulletin,0.680
theory and decision,0.680
acta biologica hungarica,0.679
ophthalmologe,0.679
taiwanese journal of mathematics,0.679
scottish medical journal,0.678
aibr-revista de antropologia iberoamericana,0.677
fibres & textiles in eastern europe,0.677
russian journal of nondestructive testing,0.677
biology and environment-proceedings of the royal irish academy,0.676
chemical journal of chinese universities-chinese,0.676
food biotechnology,0.676
gravitation & cosmology,0.676
latin american research review,0.676
theory in biosciences,0.676
interfaces and free boundaries,0.675
journal of applied spectroscopy,0.675
sage open,0.675
statistics,0.675
b e journal of macroeconomics,0.674
dissolution technologies,0.674
international journal of materials & product technology,0.674
lymphology,0.674
—oceanological and hydrobiological studies,0.674
politikon,0.674
connection science,0.673
european business organization law review,0.673
new zealand journal of zoology,0.673
zeitschrift fur erziehungswissenschaft,0.673
zeitschrilt fur psychiatrie psychologie und psychotherapie,0.673
glass physics and chemistry,0.672
invertebrate reproduction & development,0.672
invasive plant science and management,0.672
pakistan journal of botany,0.672
arab journal of gastroenterology,0.671
journal of consciousness studies,0.671
chungara-revista de antropologia chilena,0.670
journal of chemical research,0.670
journal of poultry science,0.670
latin american journal of aquatic research,0.670
strength of materials,0.670
chirurg,0.669
geomagnetism and aeronomy,0.669
pesquisa agropecuaria brasileira,0.668
acta chromatographica,0.667
acta ichthyologica et piscatoria,0.667
african invertebrates,0.667
algebra universalis,0.667
british journal of religious education,0.667
earth moon and planets,0.667
european journal of social worio,0.667
geomorphologie-relief processus environnement,0.667
german journal of agricultural economics,0.667
international review of law and economics,0.667
iral-international review of applied linguistics in language teaching,0.667
iranian journal of veterinary research,0.667
journal of operator theory,0.667
japanese journal of mathematics,0.667
journal of specialised translation,0.667
journal of the asia pacific economy,0.667
library collections acquisitions & technical services,0.667
merrill-palmer quarterly-journal of developmental psychology,0.667
michigan mathematical journal,0.667
patterns of prejudice,0.667
plastic su^ery,0.667
revista brasileira de paleontologia,0.667
tohoku mathematical journal,0.667
■transactions of the royal society of south australia,0.667
"^^""turkiyeentomoeojiidergisiturkish journal of entomology",0.667
journal of algebra,0.666
polish journal of pathology,0.664
periodica mathematica hungarica,0.664
japan journal ofnursing science,0.663
british journal of middle eastern studies,0.662
ieee pulse,0.662
international journal of spor'l psychology,0.662
international journal of sport psychology,0.662
international food research journal,0.662
technology and culture,0.662
turkish journal of biology,0.662
acta botanica mexicana,0.661
journal of baltic studies,0.661
m s-medecine sciences,0.661
romanian journal ol intormation science and technology,0.661
anthropology & education quarterly,0.660
differential equations,0.659
research and theory for nursing practice,0.659
entomologica fennica,0.658
interpreter and translator trainer,0.658
american midland naturalist,0.657
anatomia histologia embryologia,0.657
technical communication,0.657
acta veterinaria-beograd,0.656
cambridge review of international affairs,0.656
japanese journal of veterinary research,0.656
journal of post keynesian economics,0.656
journal of psycholinguistic research,0.655
oral history review,0.655
perspectives-studies in translation theory and practice,0.654
waterbirds,0.654
agrochimica,0.653
advances in condensed matter physics,0.653
communication culture & critique,0.653
journal of economic education,0.653
south african journal of animal science,0.653
czech journal of genetics and plant breeding,0.652
esaim-probability and statistics,0.652
integral equations and operator theory,0.652
journal of politeness research-language behaviour culture,0.652
journal of the faculty of engineering and architecture of gazi university,0.652
new medit,0.652
seminars in roentgenology,0.652
horttechnology,0.651
japan and the world economy,0.651
journal of legal education,0.651
journal of 'the chinese institute of engineers,0.651
journal of superhard materials,0.651
advances in electrical and computer engineering,0.650
annals of combinatorics,0.650
journal of labor research,0.650
journal of community health nursing,0.650
politics philosophy & economics,0.650
sportverletzung-sportschaden,0.650
zeitschrift fur sprachwissenschaft,0.650
revista brasileira de engenharia agricola e ambiental,0.649
social woric in public health,0.649
zygon,0.648
doklady physics,0.647
european review of applied psychology revue europeenne de psychologie appliquee,0.647
journal of demographic economics,0.647
revista de psicologia del deporte,0.647
science technology and society,0.647
tropical ecology,0.647
harvard journal of law and public policy,0.646
historia y politica,0.646
political science quarterly,0.646
european journal of law and economics,0.645
irish journal of agricultural and food research,0.645
acta mathematica sinica-english series,0.644
acta physica sinica,0.644
computer animation and virtual worlds,0.644
cutis,0.644
international journal of software engineering and knowledge engineering,0.644
iranian red crescent medical journal,0.644
journal of fusion energy,0.644
journal of agrometeorology,0.644
macedonian j ournal ol chemistry and chemical engineering,0.644
national medical journal of india,0.644
studia psychologica,0.644
tehnicki vjesnik-technical gazette,0.644
astrophysics,0.643
russian journal of general chemistry,0.643
ulusal travma ve acil cerrahi dergisi-turkish journal of trauma & emergency surgery,0.643
zeitschrift fur gesundheitspsychologie,0.643
australian & new zealand journal of statistics,0.642
doklady physical chemistry,0.642
estudios atacamenos,0.642
journal of the pakistan medical association,0.642
wood research,0.642
climate change economics,0.641
erde,0.641
journal of african history,0.641
journal of consumer protection and food safety,0.641
journal of transportation engineering part a-systems,0.641
metallurgical research & technology,0.641
physics of wave phenomena,0.641
metrika,0.640
progress in community health partnerships-research education and action,0.640
journal of anthropological research,0.639
rairo-operations research,0.639
american annals of the deaf,0.638
analele stnntilice ale universitatii ovidius constanta- seria matematica,0.638
digest journal ofnanomaterials and biostructures,0.638
german economic review,0.638
nagoya mathematical journal,0.638
physics teacher,0.638
water resources,0.638
doklady earth sciences,0.637
technical physics,0.637
aquatic mammals,0.636
bulletin of the menninger clinic,0.636
central european journal of public health,0.636
ecology law quarterly,0.636
international journal of finance & economics,0.636
journal ol electrical engineering-elektrotechnicky casopis,0.636
materials science-medziagotyra,0.636
quarterly journal of mathematics,0.636
russian journal of coordination chemistry,0.636
radiation effects and defects in solids,0.636
veterinarni medicina,0.636
acta medica okayama,0.635
deutsche medizinische wochenschrift,0.635
furtschrttte der neurulug1e psychiatrie,0.635
journal of inorganic materials,0.635
revista espanola de salud publica,0.635
high energy chemistry,0.634
indian journal of pharmaceutical sciences,0.634
journal of mathematical economics,0.634
journal of environmental protection and ecology,0.634
wilson journal of ornithology,0.634
biocell,0.633
zeitschrift fur soziologie,0.633
clinica y salud,0.632
homology homotopy and applications,0.632
journal ol logical and algebraic methods in programming,0.632
journal of the optical society of korea,0.632
russian meteorology and hydrology,0.632
orthopade,0.631
zeitschrift fur orthopadie und unfallchirurgie,0.631
acoustics australia,0.630
journal of chemical crystallography,0.630
journal of the korean physical society,0.630
notarzt,0.630
revue suisse de zoologie,0.630
food culture & society,0.629
prague economic papers,0.629
acta paulista de enfermagem,0.628
revista romana de matenale-romaman j ournal ot materials,0.628
european journal for philosophy of science,0.627
journal of chemical engineering of japan,0.627
journal of visual impairment & blindness,0.627
journal of competition law & economics,0.627
library trends,0.627
fetal and pediatric pathology,0.626
glass and ceramics,0.626
doklady mathematics,0.625
ecoscience,0.625
geneva risk and insurance review,0.625
groups geometry and dynamics,0.625
hydrologie und wasserbewirtschaftung,0.625
international journal of psychological research,0.625
journal of electronic testi ng-thhx )k y and applications,0.625
journal of new music research,0.625
main group chemistry,0.625
malaysian journal of computer science,0.625
russian physics journal,0.625
social compass,0.625
sociological spectrum,0.625
turkish journal of electrical engineering and computer sciences,0.625
nephrology nursing journal,0.624
notulae botanicae horti agrobotanici cluj-napoca,0.624
electronic communications in probability,0.623
horticultural science,0.623
zentralblatt fur chirurgie,0.623
bauingenieur,0.622
indian economic and social history review,0.622
iranian studies,0.622
quimica nova,0.622
journal of black studies,0.621
journal of the american helicopter society,0.621
journal of hard tissue biology,0.621
computer science and information systems,0.620
food and drug law journal,0.619
middle east journal,0.619
quaestiones mathematicae,0.619
sotsiologicheskie issledovaniya,0.619
trends in glycoscience and glycotechnology,0.619
asian journal of criminology,0.618
journal of the american mosquito control association,0.618
pakistan journal of agricultural sciences,0.618
redia-giornale di zoologia,0.618
travail genre et societes,0.618
human studies,0.617
journal ol pseudo-dillerential operators and applications,0.617
revista de historia industrial,0.617
environment protection engineering,0.616
journal ofbalkan and near eastern studies,0.616
history and theory,0.615
international journal of game theory,0.615
journal of nippon medical school,0.615
natural resources journal,0.615
statistics & probability letters,0.615
women & therapy,0.615
anti-corrosion methods and materials,0.614
european journal of futures research,0.614
indian journal of chemical technology,0.614
idojaras,0.614
journal of early modern histoiy,0.614
law and history review,0.614
main group metal chemistry,0.614
nuclear technology & radiation protection,0.614
proceedings of the institution of civil engineers-municipal engineer,0.614
ethiopian journal of health development,0.613
glass technology-european journal of glass science and technology part a,0.613
journal of multiple-valued logic and soft computing,0.613
doklady biochemistry and biophysics,0.612
intelligent data analysis,0.612
mathematical notes,0.612
asian survey,0.611
australian journal of zoology,0.611
asian economic papers,0.611
comptes rendus mathematique,0.611
international journal of engineering education,0.611
new zealand geographer,0.611
sociologus,0.611
american journal of family therapy,0.610
american surgeon,0.610
journal of applied probability,0.610
journal of the palaeontological society of india,0.610
proceedings of the edinburgh mathematical society,0.610
reviews in cardiovascular medicine,0.610
acta physica polonica b,0.609
electromagnetics,0.609
english world-wide,0.609
forest products journal,0.609
logic journal of the igpl,0.609
psychoanalytic quarterly,0.609
journal of adult development,0.608
sociological inquiry,0.608
structural engineering international,0.608
belgian journal of zoology,0.607
brazilian journal of poultry science,0.607
egitim ve bilim-education and science,0.607
turkish journal of zoology,0.607
australasian journal of early childhood,0.606
geodetski vestnik,0.606
differential geometry and its applications,0.605
hacettepe journal of mathematics and statistics,0.605
journal of wuhan university of technology-materials science edition,0.605
notes and records-the royal society journal of the history of science,0.605
target-international journal of translation studies,0.605
world rabbit science,0.605
finance a uver-czech journal of economics and finance,0.604
philosophy of the social sciences,0.604
international social work,0.603
japan journal of industrial and applied mathematics,0.603
rechtsmedizin,0.603
social history of medicine,0.603
theory of computing systems,0.603
turkish journal of medical sciences,0.603
bulletin of the korean chemical society,0.602
journal of 1he australian mathematical society,0.602
journal of marine science and technology-taiwan,0.602
taiwania,0.602
ambix,0.600
china petroleum processing & petrochemical technology,0.600
econ journal watch,0.600
infor,0.600
international journal of marine and coastal law,0.600
iranian journal of science and technology-transactions of electrical engineering,0.600
journal of east asian linguistics,0.600
journal of marine research,0.600
journal of mens health,0.600
magnetohydrodynamics,0.600
neues jahrbuch fur mineralogie- abhandlungen,0.600
paleontological research,0.600
probability and mathematical statistics-poland,0.600
suchttherapie,0.600
terapia psicologica,0.600
university of illinois law review,0.600
water quality research journal of canada,0.600
boletim do instituto de pesca,0.599
ieice transactions on electronics,0.599
boletin de la asociacion de geografos espanoles,0.598
hemoglobin,0.598
ingenieria e investigacion,0.598
journal of medical primatology,0.598
—geneva papers on risk and insurance- issues and practice,0.597
turkish journal of mathematics,0.597
applicable algebra in engineering communication and computing,0.596
journal of algebra and its applications,0.596
minerva biotecnologica,0.596
pakistan journal of pharmaceutical sciences,0.596
british journal for the history of science,0.595
frequenz,0.595
journal of cognitive psychotherapy,0.595
journal ofnonlinear and convex analysis,0.595
psikhologicheskii zhurnal,0.595
folia zoologica,0.594
journal of the american animal hospital association,0.594
panoeconomicus,0.594
tm-technisches messen,0.594
algebra and logic,0.593
continuity and change,0.593
kovove materialy-metallic materials,0.593
bulletin of the australian mathematical society,0.592
mathematical structures in computer science,0.592
applied economics letters,0.591
contemporary pacific,0.591
theory of probability and its applications,0.591
tropical doctor,0.591
doklady chemistry,0.590
geology of ore deposits,0.590
international journal of lexicography,0.590
polish journal of ecology,0.590
romanian biotechnological letters,0.590
spanish journal of finance and accounting-revista espanola de financiacion y contabilida,0.590
statistical methods and applications,0.590
university of pennsylvania journal of international law,0.590
automation and remote control,0.589
archives of mining sciences,0.589
defence science journal,0.589
journal of nano research,0.589
korean journal of horticultural science & technology,0.589
representations,0.589
russian journal of physical chemistry b,0.589
canadian journal of statistics-revue canadienne de statistique,0.588
journal of obstetrics and gynaecology,0.588
journal of optoelectronics and advanced materials,0.588
journal of applied economics,0.588
journal of latin american and caribbean anthropology,0.588
recht & psychiatrie,0.588
cepal review,0.587
iranian journal of pediatrics,0.587
ieice electronics express,0.586
progres en urologie,0.586
social analysis,0.586
acta biotheoretica,0.585
arkiv for matematik,0.585
education as change,0.585
human organization,0.585
horticultura brasileira,0.585
international journal of diabetes in developing countries,0.585
nukleonika,0.585
applied computational electromagnetics society journal,0.584
fundamenta mathematicae,0.584
journal of the korean mathematical society,0.584
south african journal of surgery,0.584
control engineering and applied informatics,0.583
madera y bosques,0.583
medicina del lavoro,0.583
progress in reaction kinetics and mechanism,0.582
space policy,0.582
acta medica portuguesa,0.581
computer assisted surgery,0.581
families relationships and societies,0.581
international journal of american linguistics,0.581
revista de biologia tropical,0.581
russian journal of physical chemistry a,0.581
ieice transactions on communications,0.580
moscow university physics bulletin,0.580
american indian and alaska native mental health research,0.579
electronic journal of linear algebra,0.579
middle east policy,0.579
presence- 1 eleopera iors and virtual environments,0.579
review of derivatives research,0.579
revista internacional de sociologia,0.579
clinics in podiatric medicine and surgery,0.578
international journal of acoustics and vibration,0.578
international journal ofnanotechnology,0.578
maydica,0.578
notre dame journal of formal logic,0.578
semigroup forum,0.578
anthropologischer anzeiger,0.577
annals of functional analysis,0.577
canadian mathematical bulletin- bulletin canadien de mathematiques,0.577
enterprise & society,0.577
journal of database management,0.577
journal of contemporary physics-armenian academy ot sciences,0.577
milan journal of mathematics,0.577
problemy ekorozwoju,0.577
russian journal of nematology,0.577
adansonia,0.576
biomolecular nmr assignments,0.576
ieice transactions on information and systems,0.576
pacific journal of mathematics,0.576
thalassas,0.576
archive for mathematical logic,0.574
limnetica,0.574
cuirent optics and photonics,0.573
materials testing,0.573
statistics and its interface,0.573
journal of symbolic logic,0.572
archives of clinical psychiatiy,0.571
bulletin mathematique de la societe des sciences mathematiques de roumanie,0.571
canadian journal of school psychology,0.571
hand surgery & rehabilitation,0.571
journal for east european management studies,0.571
northwest science,0.571
ornithological science,0.571
psicologica,0.571
revista colombiana de ciencias pecuarias,0.571
revista de estudios sociales,0.571
tropical zoology,0.571
acta ortopedica brasileira,0.570
terrestrial atmospheric and oceanic sciences,0.570
journal of the korean statistical society,0.569
labor history,0.569
journal of avian medicine and surgery,0.568
journal of tropical forest science,0.568
journal of the international phonetic association,0.568
pragmatics & cognition,0.568
review of radical political economics,0.568
bulletin of experimental biology and medicine,0.567
chemistry of natural compounds,0.567
journal of neuroscience psychology and economics,0.567
hemijska industrija,0.566
lithuanian mathematical journal,0.566
mitochondrial dna part a,0.566
psychiatric annals,0.566
revista internacional de contaminacion ambiental,0.566
frontiers of mathematics in china,0.565
southwestern entomologist,0.565
entomological research,0.564
heart surgery forum,0.564
orvosi hetilap,0.564
ferroelectrics letters section,0.563
interlending & document supply,0.563
journal of social history,0.563
journal of the polynesian society,0.563
dyna,0.562
asia-pacific journal of operational research,0.561
candollea,0.561
mitochondrial dna part b-resources,0.561
seminars in plastic surgery,0.561
anthropozoologica,0.560
international journal of ad hoc and ubiquitous computing,0.560
kybernetika,0.560
journal of computational finance,0.559
molecular crystals and liquid crystals,0.559
progress in rubber plastics and recycling technology,0.559
russian journal of genetics,0.559
zehschrif1 fur entwicklungspsychologie und padagogische psychologie,0.559
fixed point theory,0.558
grundwasser,0.558
humor-international journal of humor research,0.558
psyche-zeitschrift fur psychoanalyse und ihre anwendungen,0.558
sociologie du travail,0.558
journal francais d ophtalmologie,0.557
journal of computational and theoretical transport,0.557
problems of information transmission,0.557
advanced composites letters,0.556
asia-pacific journal of financial studies,0.556
design automation for embedded systems,0.556
human heredity,0.556
human ecology review,0.556
international journal of number theoiy,0.556
intersecciones en antropologia,0.556
bulletin of clinical psychopharmacology,0.556
materialwissenschaft und werkstofftechnik,0.556
journal of environmental biology,0.555
journal of applied mechanics and technical physics,0.555
acta virologica,0.554
archives of biological sciences,0.554
glasnik matematicki,0.554
nihon reoroji gakkaishi,0.554
natural product communications,0.554
revista caatinga,0.554
revista chapingo serie ciencias forestales y del ambiente,0.554
-soctologtckycasoptsczech sociological review,0.554
ciencia rural,0.553
libri,0.553
polity,0.553
algebras and representation theory,0.552
applied categorical structures,0.552
brazilian journal of probability and statistics,0.551
georgian mathematical journal,0.551
pediatric allergy immunology and pulmonology,0.551
psychologie francaise,0.551
revista signos,0.551
south african journal ol economic and management sciences,0.551
indian journal of srngety,0.550
zeitschki ft fur klinische psychologie und psychotherapie,0.550
animal cells and systems,0.549
manuscripta mathematica,0.549
physics of particles and nuclei,0.549
bijdragen 1o1 de 1aal- land- en volkenkunde,0.548
funkcialaj ekvacioj-serio internacia,0.548
journal of marine engineering and technology,0.548
acta altmentarta,0.547
african journal of reproductive health,0.547
south african journal of industrial engineering,0.547
disp,0.547
monthly labor review,0.546
pathologe,0.546
acta physica polonica a,0.545
discrete and continuous dynamical systems-series s,0.545
hyle,0.545
international review of economics education,0.545
psihologija,0.545
revue des maladies respiratoires,0.545
estudios de psicologia,0.544
folia phoniatrica et logopaedica,0.544
journal of southern hemisphere earth systems science,0.543
journal of the economic and social history of the orient,0.542
law and philosophy,0.542
new york journal of mathematics,0.542
review of central and east european law,0.542
south african journal cn human rights,0.542
acta gastro-enterologica belgica,0.541
engenharia agricola,0.541
journal of structural chemistry,0.541
leprosy review,0.541
colloquium mathematicum,0.540
geografie,0.540
international journal of foundations of computer science,0.540
mathematical social sciences,0.540
revista de metalurgia,0.540
sains malaysiana,0.540
american journal of forensic medicine and pathology,0.539
journal of the american podiatric medical association,0.539
journal of medical devices-transactions of the asme,0.539
modern asian studies,0.539
acta mathematica hungarica,0.538
australian journal of linguistics,0.538
aquatic insects,0.537
applications of mathematics,0.537
economic and social review,0.537
marine ornithology,0.537
african entomology,0.536
analysis and geometry in metric spaces,0.536
stochastic models,0.536
statistical applications in genetics and molecular biology,0.536
-annals of global analysis and geometry,0.535
social behavior and personality,0.535
progress in computational fluid dynamics,0.534
anales del sistema sanitario de navarra,0.533
archive icr the psychology ot religion-archiv lur religionspsychologie,0.533
current medical imaging reviews,0.533
estudios geologicos-madrid,0.533
english today,0.533
geological survey of denmark and greenland bulletin,0.533
canadian veterinary journal-revue veterinaire canadienne,0.532
folia horticulturae,0.532
international journal of industrial engineering-theory applications and practice,0.532
medicine science and the law,0.532
notfall & rettungsmedizin,0.532
arctic anthropology,0.531
culture and organization,0.531
hastings law journal,0.531
ieee annals of the history of computing,0.531
irish educational studies,0.531
mycotaxon,0.531
pteridines,0.531
rationality and society,0.531
asia pacific journal of social work and development,0.529
asian studies review,0.529
ciencia florestal,0.529
journal of animal and plant sciences,0.529
scottish historical review,0.529
history workshop journal,0.528
journal of synthetic organic chemistry japan,0.528
russian journal of pacific geology,0.528
british journal of hospital medicine,0.526
materials science,0.526
planning perspectives,0.526
social philosophy & policy,0.526
denver law review,0.525
environmental history,0.525
fiber and integrated optics,0.525
journal of information science and engineering,0.525
journal of french language studies,0.525
journal of geometric mechanics,0.525
medicina-buenos aires,0.525
social choice and welfare,0.525
east european politics and societies,0.524
engineering management journal,0.524
journal of zoo and wildlife medicine,0.524
theory and applications of categories,0.524
contemporary political theory,0.523
international journal ol wavelets multiresolution and information processing,0.523
russian journal of developmental biology,0.523
salud mental,0.523
journal of the chilean chemical society,0.522
politix,0.522
refractories and industrial ceramics,0.522
urologe,0.522
acta chirurgica belgica,0.521
indian journal of pathology and microbiology,0.521
operators and matrices,0.521
b e journal of economic analysis & policy,0.520
comparative parasitology,0.520
hippokratia,0.520
journal of risk,0.520
theoretical foundations of chemical engineering,0.520
childrens health care,0.519
neurocirugia,0.519
journal of the lepidopterists society,0.518
journal of optical technology,0.517
social dynamics-a journal of african studies,0.517
journal of world energy law & business,0.516
solid fuel chemistry,0.516
